method,summary,rouge1,rouge2,rougeL,bleu,meteor,bertscore
abstractive,It's like the talent show Dancing with the Stars but with a difference...,0.1764705882352941,0.0,0.11764705882352941,0.012996125678280554,0.05181347150259067,0.1591891646385193
extractive,"""Systems must be put in place to enable the supermarkets to verify who exactly needs to be given priority in Wales. ""Unfortunately we can't [sign up for priority] as it's available to England but not to Wales, which is annoying."" 'Working hard' She said some small local shops were now doing deliveries: ""They are trying their hardest, but we don't shop there and we don't know what they sell."" Sainsbury's has said it is doing its ""absolute best"" to make online delivery slots available to vulnerable customers. In an email to shoppers, chief executive Mike Coupe said: ""We are also working hard to secure detail for vulnerable people living in Wales, Scotland and Northern Ireland."" The retailer told BBC Wales said it had ""proactively contacted 270,000 customers across the UK, including Wales, who had already given us information that meant we could identify them as elderly or vulnerable."" An Asda spokesperson said: ""We ask that any customer who has specific circumstance due to coronavirus lets us know in the 'other information' section whilst placing their order."" BBC Wales understands Tesco is examining how it can best make such deliveries to all parts of the UK. A Welsh Government spokesman said: ""We are working with retailers, through the Covid-19 retailers forum and retailer associations, to resolve this issue as a matter of urgency.",0.09374999999999999,0.0,0.0625,0.0029433499159106087,0.15350877192982457,-0.017172500491142273
hybrid,"A supermarket has been urged to ensure that shoppers are given priority in Wales, despite the fact that it is not available to England.",0.23529411764705882,0.0,0.11764705882352941,0.015408290967438835,0.17441860465116277,0.20536014437675476
abstractive,"A supermarket has been unable to register as vulnerable shoppers in Wales, a senior customer has said.",0.1818181818181818,0.04761904761904762,0.13636363636363638,0.02411456768299177,0.14820717131474107,0.2008301466703415
extractive,"""The only thing I criticised of Quentin Tarantino was a single scene in a single movie which, for me, was too violent and too ghastly. I couldn't watch it."" Speaking through an interpreter, the maestro said his original comments had been mis-reported, adding: ""People should pay a lot of attention when they write something down."" The pair have now collaborated for the first time, with the Italian maestro penning the soundtrack for Tarantino's upcoming film The Hateful Eight. ""The sound these instruments produce can express the drama, the rage, the despair and the irony that are the main themes of Tarantino's story. They also express a criticism towards the leading characters of the film."" A sinister, brooding passage of music, it will form the centrepiece of the composer's world tour next year, celebrating his 60 years in the film industry. ""Every piece of work I do adds something to my experience and my style, and brings something new."" And had he been able to stomach the violence in Tarantino's latest movie?",0.06349206349206349,0.021390374331550804,0.06349206349206349,0.005030939237260105,0.13333333333333336,-0.033538732677698135
hybrid,"The Italian maestro has said he has been criticised for a single scene in a single movie which, for me, was too violent and too ghastly.",0.10526315789473684,0.0,0.10526315789473684,0.010477009940175953,0.07462686567164178,0.11129546165466309
abstractive,"Quentin Tarantino's latest film, The Hateful Eight, is a tribute to the composer's ""greatness"" and ""the rage"" of his film.",0.23529411764705885,0.0625,0.1764705882352941,0.01715966518643024,0.1171875,0.09137006103992462
extractive,"Carolyn Harris said MPs could make the government overturn an alleged six month delay to the plan. Speaking on Monday, Carolyn Harris, who chairs the all-party parliamentary group on fixed odds betting terminals, told BBC Radio 4's Today programme: ""We're going to be tabling a new clause and amendment to the Finance Bill and force the government into doing the right thing."" The Welsh Labour deputy leader said there was a ""very realistic chance"" that MPs would back bringing in the cut to April 2019 when they discuss the Finance Bill. A vote could take place next week - Ms Harris is hoping the government will concede before her amendment is debated on the floor of the House.",0.24489795918367346,0.08275862068965517,0.17687074829931973,0.009279450122302628,0.238505913729128,0.14124853909015656
hybrid,"Welsh Labour MPs are to be tabling a new clause and amendment to the Finance Bill to force the government to do the right thing, she has said.",0.36363636363636365,0.07547169811320754,0.21818181818181817,0.038771002965571864,0.3390953252160746,0.1775832623243332
abstractive,"A Welsh Labour MP has said she is ""very willingly given"" her consent to bringing in the cut in the Finance Bill to April 2019.",0.4230769230769231,0.24000000000000002,0.23076923076923075,0.10773655596610988,0.3444015444015444,0.22470884025096893
extractive,"They will work with 4,000 others trying to cut organised crime across the UK. ""It's rewarding to see people reading an article on the train about an operation I contributed to."" 'New ideas' Online applications for the NCA can be registered from next month. The agency will now lead the fight against the estimated 37,000 criminals involved in organised and serious crime in the UK.",0.1758241758241758,0.0,0.1098901098901099,0.006878292839054531,0.12068965517241381,0.15490248799324036
hybrid,The National Crime Agency (NCA) has launched an online application to help fight organised crime.,0.31578947368421056,0.1111111111111111,0.31578947368421056,0.048955168515909656,0.23852040816326525,0.3397997319698334
abstractive,The National Crime Agency (NCA) has launched a recruitment programme to help tackle organised crime.,0.4210526315789474,0.16666666666666663,0.4210526315789474,0.051238199623613125,0.29264322916666663,0.41063201427459717
extractive,"Rupert Matthews earned 135,566 votes, with Labour's Ross Willmott receiving 102,211. ""I am here to make the police force more effective, I am here to make our streets safer and I am here to make sure our police react more positively to the demands of the community."" After the first round of voting, Mr Matthews was in the lead with 121,252 votes (49.27%), with Mr Willmott in second with 81,898 votes (33.28%). As neither candidate had received more than 50% of the votes, the lowest-polling candidate Mr Moore was eliminated and second preference ballots counted.",0.1,0.0,0.08333333333333334,0.005272000102247913,0.14112903225806453,-0.02934599295258522
hybrid,The leader of the police force has been elected as the first candidate to win a majority of the vote in the House of Commons.,0.28571428571428564,0.0,0.2380952380952381,0.016187237169820855,0.16853932584269662,0.2843165695667267
abstractive,The Conservatives have re-elected the Conservatives in the election to replace the incumbent Labour MP Rupert Matthews.,0.34285714285714286,0.1818181818181818,0.34285714285714286,0.09720551292058478,0.30065359477124187,0.2784307599067688
extractive,"The vehicle was seen at about 03:45 BST at the fast food giant's branch in Catterick, North Yorkshire. 'Hole in one' North Yorkshire Police's Facebook post drew a number of responses, with many making light of the episode. One poster replied: ""Hope he enjoyed his tee!"", while another joked: ""It's a hole in one is this one"".",0.13157894736842105,0.0,0.10526315789473684,0.007150475455780605,0.1724137931034483,0.07770375162363052
hybrid,A man has been arrested on suspicion of causing a serious injury to his tee.,0.13333333333333333,0.0,0.13333333333333333,0.019730657693620934,0.11363636363636363,0.19915828108787537
abstractive,A man has been arrested on suspicion of theft and driving while unfit for a job at a McDonald's outlet in North Yorkshire.,0.3076923076923077,0.16216216216216214,0.25641025641025644,0.05861368768710543,0.31857142857142856,0.34290507435798645
extractive,"Shaz, 18, who was cared for by non-Muslims, told the BBC: ""I felt like I didn't belong and I had to be white."" Children's minister Michelle Donelan said: ""I'm extremely concerned... As of 31 March 2019 there were 54,870 children in foster care in England - 76% were white, 23% were BAME. ""It's really important to a child that they have some understanding of their roots and their culture and their own identity for their personal development."" Sagheer Hussain and Fatima Gora, from Bradford, have been fostering children for 16 years and have cared for children from many different backgrounds. Mr Hussain said: ""We live in a multi-cultural society and there's a lot more kids from ethnic backgrounds coming into care.",0.14379084967320263,0.013245033112582781,0.0784313725490196,0.008440814105316679,0.1483679525222552,0.004053946118801832
hybrid,"A teenager who was abused by a Muslim has said he felt ""not white"" after being rescued by a Muslim.",0.044444444444444446,0.0,0.044444444444444446,0.01067504218029051,0.0211864406779661,0.03618108853697777
abstractive,"A fostering expert has said he is ""extremely concerned"" about the impact of the fostering crisis on children in England.",0.22222222222222224,0.04651162790697675,0.1333333333333333,0.01269483611375564,0.1059322033898305,0.16607265174388885
extractive,"By Daniel GallasSouth America Business Correspondent Brazilian group Natura bought The Body Shop from L'Oreal for an estimated 1 billion euros ($1.1bn; £880m). L'Oreal bought The Body Shop from its original owners back in 2006, when the company was at its height. 'Protect the Amazon' Mr Leal told the BBC the deal is also a strategy for Natura to reduce its risks, as most of its sales are done in Latin America, where many countries have recently experienced recession, particularly Brazil. The co-chairman of Natura also criticised Brazil for its mismanagement of resources in the Amazon, saying the country is not wisely using its natural wealth.",0.18439716312056736,0.04316546762589928,0.11347517730496454,0.01750402623702405,0.19164862914862918,0.05504806339740753
hybrid,"The Brazilian company, which has been branded as the Amazon's'most important business partner', has bought the company for £8.8m (£8.8m) in a deal that will help it reduce its risk of bankruptcy.",0.1791044776119403,0.030769230769230767,0.11940298507462685,0.013176767171292741,0.08038585209003216,0.08294927328824997
abstractive,Brazilian cosmetics giant L'Oreal has bought a company that has been branded as a giant in the Amazon rainforest.,0.1568627450980392,0.0,0.11764705882352941,0.009524007560083203,0.050335570469798654,0.20578289031982422
extractive,"China has reacted by tightening security at the monastery, launching a series of criminal prosecutions and criticising the behaviour of some monks. 'Know nothing' It is not easy, though, to understand even what is going on in and around the Kirti monastery, let alone why it is happening. ""It seems the monastery is under heavy police and military surveillance,"" said Thubten Samphel, adding that reports had come from this informal network between the two monasteries. ""Police are investigating the man's motives,"" was the curt comment in the Xinhua report about why this latest monk should feel impelled to set himself alight. Prosecutions But the Chinese government has not been passive - it has attempted to counter the discontent being displayed at the Kirti monastery. It accused the monks there of long being engaged in acts ""aimed at disturbing social order"", including vandalism and self-immolation.",0.18604651162790697,0.023529411764705882,0.11627906976744184,0.008187170903240618,0.19753086419753088,0.0812738686800003
hybrid,"China has reacted to the Xinhua monks' attacks on the monastery, a report has said.",0.2857142857142857,0.0,0.19047619047619047,0.0092269367711718,0.10869565217391304,0.2535812258720398
abstractive,"China has reacted to the latest self-immolation in Sichuan province, a country that has been battling the self-immolation trend.",0.25,0.0,0.20833333333333334,0.012022564826501235,0.10714285714285714,0.2363239824771881
extractive,"UK manufacturing is currently covered by the European Aviation Safety Agency (EASA). ADS argues that the UK aerospace industry - which generated £35bn in turnover and accounted for £30bn in exports last year - needs regulatory alignment with the EU and continued membership of EASA. A number of big businesses including Airbus, BMW, Siemens and Jaguar Land Rover, have recently issued similar calls for clarity on Brexit, and warned that without a deal investment in the UK could suffer.",0.29357798165137616,0.07476635514018691,0.1834862385321101,0.02455446358291575,0.2618300653594771,0.13093692064285278
hybrid,ADS has warned that the UK aerospace industry needs to be regulated with the EU and continued membership of EASA.,0.42307692307692313,0.19999999999999998,0.23076923076923075,0.07441322057181037,0.26476868327402137,0.24960710108280182
abstractive,"A UK aerospace industry has been urged to take action to ensure that the UK remains a member of the EU, a government official has said.",0.3793103448275862,0.14285714285714285,0.2413793103448276,0.03867704407422967,0.2214285714285714,0.3562048077583313
extractive,"Meanwhile 45% of the 114 FTSE 500 bosses surveyed expected to feel a negative impact in five years' time. However, 32% said their business would start to feel the positive effects of leaving the EU in five years' time. Most of the business leaders (96%) who responded said they were confident their company could adapt to the consequences of leaving the EU.",0.2528735632183908,0.07058823529411765,0.20689655172413796,0.028365195398952023,0.22859712230215826,0.22719933092594147
hybrid,Almost half of the UK's business leaders say they are confident their company will adapt to the consequences of leaving the EU.,0.3333333333333333,0.13043478260869565,0.20833333333333331,0.05593852744981941,0.12605042016806722,0.39556506276130676
abstractive,"Almost half of UK bosses say they are feeling the pain of leaving the EU after the UK left the European Union, according to a survey.",0.3137254901960784,0.08163265306122448,0.19607843137254902,0.01566678404488472,0.12396694214876033,0.40690261125564575
extractive,"A British man linked to 11 cases of coronavirus has now left hospital. Twelve patients treated by two Brighton GPs diagnosed with coronavirus have now been contacted by health officials. Prof Cosford, emeritus medical director at PHE, said the biggest risk to the UK were the efforts in mainland China, which - if they don't succeed - could mean ""other countries then have widespread outbreaks of infection"". This could increase the risk of more widespread infection in the UK, he said. He was infected by the virus after attending a business conference in Singapore in January, and returned via France where he passed it unknowingly on to 11 other people - five of whom then returned to the UK. ""I want to give a big thank you to the NHS who have been great throughout, and my thoughts are with everyone around the world who continues to be affected by the virus,"" Mr Walsh said. ""It's good to be back with my family and I would ask you please to respect our privacy from this point on."" Brighton tracing The two Brighton GPs with coronavirus, who stayed in the same ski chalet in France as Mr Walsh, are now in isolation. But John Oxford, emeritus professor of virology at Queen Mary University London, said he thought the virus had a weakness - and people's actions could help slow transmission.",0.11999999999999998,0.048387096774193554,0.08,0.010715847801253177,0.17564402810304452,0.12767475843429565
hybrid,"A man has been diagnosed with coronavirus in the UK, a emeritus doctor has said.",0.27027027027027023,0.11428571428571427,0.27027027027027023,0.02884556984533979,0.17464788732394365,0.39708012342453003
abstractive,"A British man has been diagnosed with coronavirus in the UK, a BBC report has found.",0.2631578947368421,0.1111111111111111,0.2631578947368421,0.029769335251116608,0.17383177570093458,0.4018298089504242
extractive,"He had been ""horrified"", she said in an email submitted as evidence to the court that found her guilty of perverting the course of justice. In one message dated 9 April 2011, Pryce told Ms Oakeshott: ""I had told Vince and [his wife] Rachel about points before when the three of us were having supper about a month ago - they were horrified at the time but VC has probably forgotten it by now. ""They have consulted their personal records which confirm that the issue first came to their attention in May 2011 when the story broke in the press."" Pryce first told Ms Oakeshott she had taken points for her ex-husband over a lunch in March 2011.",0.14285714285714285,0.028985507246376815,0.1142857142857143,0.010543490939129456,0.21733444921016845,-0.03368423506617546
hybrid,A former VC has been jailed for a year for perverting the course of justice for her ex-husband.,0.14634146341463414,0.0,0.0975609756097561,0.015004794221292268,0.06944444444444443,0.08023133873939514
abstractive,A former wife of a former boss has been jailed for a year for perverting the course of justice.,0.14634146341463414,0.0,0.0975609756097561,0.015294601652122077,0.06912442396313363,0.09669115394353867
extractive,"Tobias Ellwood MP, the Foreign Office minister for the Middle East and the man who has to periodically stand up in Parliament to defend Britain's arms sales to the Saudis, is due to hold sensitive talks with Saudi Arabia's Foreign Minister Adel Jubair as well as the Yemeni president and the UN Special Envoy for Yemen. For the UK, this is also about the whole nature and rationale of its controversial strategic alliance with Saudi Arabia, which campaigners want immediately curtailed. The damage inflicted on civilians has been catastrophic. The UN blames the air strikes for causing 60% of the estimated 4,000 civilian deaths. But the fact is that British and US military hardware is sustaining the Saudi campaign and Yemenis know it. Even before Saturday's bombing of the funeral hall there were accusations that Saudi Arabia's air strikes in Yemen constituted a breach of the Geneva Convention and were possibly war crimes. The Saudis also undertake to investigate allegations that its warplanes have killed civilians through an 11-nation body called the Joint Incidents Assessment Team (JIAT).",0.18867924528301885,0.05714285714285714,0.08490566037735849,0.01945881635174045,0.2546022767629416,0.14648663997650146
hybrid,"The Saudis have been preparing to hold talks with Saudi Arabia's foreign minister, Adel Jubair, on the issue of the Saudi military's role in the war.",0.24561403508771928,0.0,0.14035087719298248,0.014506832253057683,0.08992805755395683,0.13248693943023682
abstractive,The UK has been urged to take over control of the ongoing investigation into the attack on the funeral of a Houthi rebel leader.,0.3018867924528302,0.0392156862745098,0.18867924528301888,0.029044904888276393,0.12681159420289856,0.27457988262176514
extractive,"The latest study, published in the Journal of Medical Screening, said at least seven lives were saved for every 1,000 women screened. It concluded that for every 1,000 women screened, between seven and nine lives were saved and four cases were over-diagnosed. ""Screening doesn't just save lives today or tomorrow, it saves lives 10-20 years down the line."" In England, the Department of Health is reviewing the evidence around breast cancer screening, which started in 1988.",0.2115384615384615,0.0588235294117647,0.11538461538461538,0.012493621959935503,0.24320551411246344,0.2542240023612976
hybrid,"A new study has found that at least seven lives were saved for every 1,000 women screened, a study has concluded.",0.31111111111111117,0.046511627906976744,0.17777777777777776,0.03240144385108771,0.18701267056530213,0.382280170917511
abstractive,"A study has found that life saved by screening is a factor of two to one, a study has found.",0.3255813953488372,0.04878048780487805,0.23255813953488372,0.03207864926698231,0.21127393688753035,0.2701961100101471
extractive,"And although the case focused on Uber, Mr Garelick believed it would not just be drivers who saw the benefits. I couldn't be happier."" 'Major implications' Uber has more than 30,000 drivers across the UK who it described as ""independent contractors"" or self-employed. Bosses of the mobile app company, which lets customers order taxis over their smartphones, said their status did not entitle them to the benefits of employees and is to appeal against the decision of the tribunal. Speaking to the BBC's Victoria Derbyshire show before the ruling Mr Farrar said: ""If you want to cover your costs and keep the family afloat, you have got to work a lot of hours with Uber. James Farrar and Yaseen Aslam argued that they were ""employed"" by Uber, which under employment law would entitle them to certain rights, including sick and holiday pay. After deliberating over the case, the employment tribunal in London ruled in favour of the drivers, agreeing they should be treated as employees and entitled to all the workers' rights that go with it. Uber is to appeal against the decision. ""When I open the app, then only I go online through Uber - I got the jobs through them, on their conditions."" 'Dumbfounded' But Steven Rowe, who has driven using the Uber app for four years, considers himself a self-employed man and thought prices would go up if he was treated as an employee.",0.09195402298850573,0.007722007722007721,0.06896551724137931,0.0048086292793737455,0.15587529976019188,0.04113912954926491
hybrid,"The British government has ruled that Uber has a ""significant impact"" on its customers, despite a ruling by the Labour Court.",0.24390243902439024,0.0,0.14634146341463414,0.017703659019514106,0.12437810945273632,0.19468265771865845
abstractive,"The driver of Uber has been ruled to be self-employed and have the same working rights as other staff, a ruling has found.",0.45454545454545453,0.0,0.13636363636363635,0.01887476548949579,0.2463054187192118,0.3164942264556885
extractive,"Bradley Gledhill, 20, from Heckmondwike, died after the incident on Park Croft, Batley on Sunday night. Two men aged 18 and 23 from Batley and an 18-year-old from Heckmondwike were arrested on Tuesday morning. Senior Investigating Officer, DCI Vanessa Rolfe said: ""We are continuing a number of enquiries into this fatal incident in a residential street in Batley and now have four men under arrest in custody.",0.1956521739130435,0.04444444444444444,0.15217391304347827,0.017149431838437475,0.23193430656934302,0.148154616355896
hybrid,Two men have been arrested in connection with a fatal shooting in Batley.. 4 men have been arrested in connection with the death of a man.,0.44897959183673475,0.1702127659574468,0.28571428571428575,0.1137168193487524,0.38130032277515696,0.47560393810272217
abstractive,Two men have been arrested on suspicion of murder after a man was stabbed in a street in Batley.,0.7142857142857143,0.5,0.7142857142857143,0.328678249591841,0.6514257620452312,0.6987542510032654
extractive,"""Or is it a case of one of two senior doctors not doing what the trainees expected of them?"" 'Inadequate levels' He wants an inquiry to answer these and other questions about the hospital's performance. In a statement, it said: ""This follows a decision by Health Education East of England, the body responsible for doctors in training and the General Medical Council, to temporarily withdraw the most junior medical trainees from Bedford Hospital's paediatric department. ""This decision was taken after trainee doctors expressed concerns about inadequate levels of senior clinical supervision.",0.17699115044247787,0.01801801801801802,0.07079646017699115,0.00572361807391404,0.14760147601476017,0.16570571064949036
hybrid,A senior doctor has been forced to withdraw from Bedford Hospital's paediatric department after he expressed concerns about inadequate levels of senior clinical supervision.,0.22222222222222224,0.04651162790697675,0.17777777777777778,0.027762474712682058,0.09803921568627452,0.4022546708583832
abstractive,A Conservative MP has called for a review of the health sector's performance after a decision to withdraw junior doctors from the hospital.,0.3636363636363636,0.1904761904761905,0.22727272727272727,0.1090009697802911,0.3312556549713481,0.43380507826805115
extractive,"The Name on a Knife Blade project found new stories and unrecorded knives made in the South Yorkshire city after its search for descendants in September. The Ken Hawley Collection now has about 1,500 stainless steel knives made by about 1,000 different makers. Sharing the information about our family's link was a nice thing to do."" Dr Richard Brown donated more than 70 examples that yielded 11 knives by previously unknown Sheffield makers, said Mr Duggan.",0.21999999999999997,0.04081632653061225,0.1,0.012493621959935503,0.22810570987654327,0.16894209384918213
hybrid,A collection of knives made by a family of eight have been donated to the charity of the Sheffield Knife Blades.,0.23809523809523808,0.0,0.19047619047619047,0.016475111107446542,0.0746268656716418,0.31327301263809204
abstractive,"A man has donated more than 100 knives from Sheffield's tool, cutlery and silversmithing industry.",0.27027027027027023,0.1142857142857143,0.27027027027027023,0.03295983688909082,0.16185897435897437,0.31355130672454834
extractive,"The Welsh government said the Whiteheads development would provide up to 400 homes and is expected to deliver a £140m economic boost to the area, creating up to 1,500 jobs in the process. ""They will also help transform brownfield sites into thriving communities and provide affordable homes in places where people want to live which are within the financial reach of young families and lower income families."" 'Neglected land' The Whiteheads and Eirin Park developments are the latest additions to the Tai Tirion portfolio which also contains The Mill, a £100m affordable housing development on the site of an old paper mill in Cardiff. ""There is still a desperate shortage of affordable homes but the Welsh government and Carl Sargeant (the Housing Minister) understand that."" In January, a £170m Help to Buy scheme came into force which aims to help people afford new-build properties.",0.0625,0.012658227848101267,0.0375,0.00547509116672722,0.07407407407407408,0.07184797525405884
hybrid,A £100m housing development in the Welsh town of Whiteheads is to be completed by the end of 2019.,0.12121212121212122,0.0,0.06060606060606061,0.01618408566040857,0.06896551724137931,0.3024832308292389
abstractive,"A £100m housing project is to be built in the Welsh capital, Newport, to help create a new housing market.",0.1764705882352941,0.0,0.11764705882352941,0.01715966518643024,0.17123287671232876,0.39543473720550537
extractive,"The reality TV star posted the snap on Instagram of North, Saint and Chicago together with their parents. She told fans: ""I don't think you really understand how hard it is to take a good family pic."" Kim added: ""This was all we got before all three kids started crying. I think I cried too."" Kim regularly posts photos of her older children, North, four, and Saint, two, on Instagram.",0.24175824175824173,0.0,0.10989010989010989,0.00791282883085057,0.22000000000000003,0.17524991929531097
hybrid,"Kim Saint, a former star of the reality TV show, has posted a snap of her older children, North, Saint and Chicago, on Instagram.",0.31818181818181823,0.0,0.22727272727272727,0.016747333848710643,0.12254901960784315,0.26498448848724365
abstractive,"Kim Kardashian has revealed she is pregnant with three children, including her three-year-old daughter, in a photo posted on her Facebook page.",0.3636363636363636,0.09523809523809525,0.2727272727272727,0.037150366533943734,0.23742170135380886,0.4060179591178894
extractive,"Richard McKenzie said rents were often too high in King and Queen Street. Mr McKenzie said: ""Gradually the independent retailer, who is still significant in the town centre, has not been able to trade in King Street or Queen Street area, but thankfully we have still got a lot of them."" He said this year had been tough for Jersey retailers and parking and the internet was the main cause of frustration. Mr McKenzie said he hoped new initiatives, such as the changes to parking, would increase footfall in town.",0.21238938053097348,0.05405405405405405,0.1592920353982301,0.01036825030624119,0.1792114695340502,0.23929795622825623
hybrid,"Jersey's retail giant has rebranded its retail business as a ""stupid"" retailer.",0.16666666666666669,0.05882352941176471,0.1111111111111111,0.009468585177973806,0.04975124378109453,0.16829051077365875
abstractive,"Jersey's independent retailer has been able to trade in the high street and the high street, a survey has found.",0.3636363636363636,0.14285714285714282,0.22727272727272724,0.03352880060846324,0.2445507708665603,0.3170476257801056
extractive,"It said it still hoped a deal could be concluded. ""It is very regrettable - we have run out of money, it's not that we won't [pay the players], we just can't."" He said he had lost a lot of money and was in a difficult financial situation that would mean he would have to sell his house. He said: ""The situation as it is that we have agreed a deal in principle on taking over the club. ""I'm confident that if we all keep level heads and stay calm in this situation and Geoff Moss keeps the club going while the deal is completed, then Wrexham FC has a very bright future."" Mr Harris said the the trust's constitution prevented it stepping in with emergency funding to keep the club running before a deal was sealed. It said it was fully behind the trust's bid to buy the club and understood the trust could not use its money to pay them.",0.14130434782608695,0.06593406593406592,0.09782608695652174,0.013233620001996618,0.25050505050505045,0.21355880796909332
hybrid,Wrexham FC have agreed a deal to take over the club after a deal was agreed.,0.24242424242424243,0.06451612903225808,0.24242424242424243,0.020682415030268957,0.09933774834437087,0.46036747097969055
abstractive,Geoff Moss has said he is worried about the future of the Crusaders club after he was beaten by the Crusaders.,0.36842105263157887,0.16666666666666663,0.31578947368421056,0.13076558875109015,0.3074306645735218,0.27248528599739075
extractive,"Since 1 November, Public Health Scotland (PHS) has published ""events and settings"" data for people who have tested positive. The most up-to-date information shows shops account for 20% of the places visited by people the week before their test. And the proportion of shop-related visits has steadily increased despite 11 councils having been in the toughest level for the past three weeks. ""Now that many areas are moving down to tier three and shops can re-open, you can just see there's going to be a mass influx of people going shopping."" However, a spokesman for the Scottish Retail Consortium said it would be ""misleading and irresponsible"" to suggest that the transmission of coronavirus was more likely in a retail setting. ""As long as customers continue to follow Scottish government and retailer guidance we continue to believe shopping is as safe as possible in these current challenging circumstances."" Dr Antonia Ho, a consultant in infectious disease and viral epidemiologist at the University of Glasgow, stressed that the total number of traced settings had decreased significantly from 15,318 to 7,302. He added: ""It filled me with absolute dread for London's numbers and their numbers today are up, it's as simple as that,"" Public Health Scotland also publishes data documenting contact tracing by health board.",0.14007782101167315,0.0,0.07782101167315175,0.0034807306851076317,0.17077798861480073,0.0005466947332024574
hybrid,"A number of shops in Scotland have been re-opening in the last few weeks, according to the latest figures.",0.25,0.0,0.21428571428571427,0.009175860727183934,0.08982035928143713,0.203483447432518
abstractive,"The number of people tested positive each week has decreased, according to figures from Public Health Scotland.",0.2641509433962264,0.0,0.1509433962264151,0.007326789160070768,0.0753012048192771,0.20488515496253967
extractive,"""Firstly, I heard about the increase in domestic violence cases during the pandemic. The idea is that the victim can hide requests for help from their abuser at home by appearing to be shopping online. With so much interest, Krystyna contacted the Women's Rights Centre, a Polish NGO, asking for assistance. In response it provided psychologists and lawyers to work with the website. Krystyna credits her interest in human rights to her role in the scouts - she leads a Warsaw scout group and created its Facebook page. ""For many years I've been interested in human and women's rights, and because of that I read about the increase in domestic violence and wanted to do this.",0.21333333333333335,0.02702702702702703,0.10666666666666667,0.011207826505786068,0.20780713275409168,0.12383235991001129
hybrid,Krystyna Krystyna has been a scout for the Polish national scout group Women's Rights Centre.,0.08333333333333333,0.0,0.08333333333333333,0.0063524484473397435,0.033003300330033,-0.03214268386363983
abstractive,The Polish scout group Krystyna Paszko has launched a campaign to help victims of domestic violence in Poland.,0.36,0.08333333333333333,0.24000000000000005,0.021218959616941382,0.1908335350601146,0.23136946558952332
extractive,"The pair star in Taylor's new music video for single You Need To Calm Down. But fans were in for a surprise when Katy appeared, hugging Taylor while dressed as a large burger and chips. ""I feel the same way about it."" After the video debuted, they both shared screenshots of the video on social media showing them hugging. Katy tagged Taylor in the post and captioned it ""feels good"", while Taylor commented with 13 heart emojis.",0.14,0.0,0.09999999999999998,0.005959995725056453,0.1272727272727273,0.07216158509254456
hybrid,Katy Taylor and Taylor Swift have been spotted hugging each other in a video video for their single You Need To Calm Down.,0.31111111111111117,0.1395348837209302,0.31111111111111117,0.11408424519986968,0.28719179979684184,0.2539813816547394
abstractive,Katy Taylor and Katy Taylor have been reunited for the first time in a row over backing dancers.,0.25,0.0,0.25,0.017048737784091893,0.11574074074074076,0.2948665916919708
extractive,"It follows a YouGov poll for the Times putting left-winger Mr Corbyn ahead in the race and Ms Kendall fourth. Ms Kendall added that she was the only candidate offering an alternative to the politics which lost the party the last two elections, saying her policies would help Labour win power ""so we can change the country for the better"". Labour leadership contest At-a-glance profiles of the four contenders Earlier, speaking to BBC Radio 4's Today programme, Ms Cooper said Ms Kendall should ""certainly not"" withdraw from the contest and ""leave it to the boys, just because of one poll"". And former adviser to Mr Blair, John McTernan, told BBC Newsnight two of the candidates should withdraw in favour of an ""anyone but Corbyn"" candidate.",0.1830065359477124,0.052980132450331126,0.1176470588235294,0.017766832984808866,0.24619965288168055,0.18144826591014862
hybrid,"Labour leader Blair Blair has said she is ""not a candidate"" for the Labour leadership contest.",0.35000000000000003,0.052631578947368425,0.25,0.027778566472086555,0.16034482758620694,0.39674603939056396
abstractive,Labour leader Jeremy Corbyn has said she will be fighting for what she believes in until the very end.,0.27906976744186046,0.04878048780487805,0.186046511627907,0.015641743110584295,0.1276595744680851,0.30207496881484985
extractive,"Campaigners opposing the plan said it would create a perception of the city being ""not a safe place"". He said: ""A city this size really needs a centrally located police station. People want to see police in a police station, not other public buildings, ""There is a real perception issue - if we lose the last police station in the city, it leads to a perception it's not a safe place to live."" Mr Hayes said the closure was part of attempts to ""modernise the policing estate"" in Portsmouth.",0.25862068965517243,0.08771929824561403,0.15517241379310345,0.021894565149068377,0.2441973363621375,0.1365380734205246
hybrid,Portsmouth police station is to be closed after a plan to close its police station has been backed by the government.,0.375,0.08695652173913043,0.25,0.03055303119278677,0.1568627450980392,0.25714462995529175
abstractive,"Plans to close Portsmouth's central police station have been backed by MPs. ""There is a real perception issue - if we lose the last police station in the city, it leads to a perception it's not a safe place to live"", a campaigner has said.",0.3561643835616438,0.056338028169014086,0.19178082191780824,0.011144550215912883,0.1792114695340502,0.23979732394218445
extractive,"In July, Michael Gove raised the possibility of early release for those who gained skills and qualifications. ""We must have the right incentives for prisoners to learn and for prison staff to make sure that education is properly prioritised. ""I have seen some excellent examples of innovation and visionary organisations providing prisoners with education opportunities and qualifications they actually need to help secure a job on release.",0.22727272727272727,0.023255813953488375,0.13636363636363635,0.013542726884128829,0.17578125,0.18417325615882874
hybrid,Prisoners who have been given the opportunity to learn and learn from their peers have been given the opportunity to learn.,0.2857142857142857,0.0,0.19047619047619047,0.017703659019514106,0.14285714285714285,0.06722331792116165
abstractive,A new inquiry into the role of prison staff in the process of reoffending has been launched.,0.36842105263157887,0.05555555555555556,0.2631578947368421,0.015535788107733256,0.14563106796116504,0.28631722927093506
