method,summary,rouge1,rouge2,rougeL,bleu,meteor,bertscore
abstractive,"The UN has urged the Saudis to resign from the UN's climate change report, saying it is ""unreal"" that the report is not in existence.",0.2692307692307692,0.0,0.19230769230769232,0.016187237169820855,0.12448132780082988,0.227780282497406
extractive,"""The information shared among employees is only accessible to people in the company."" A spokeswoman added: ""Internally at Facebook we've been using our product for years, and we're now looking forward to the feedback from our pilot partners to create the best possible experience."" One industry watcher said the move was no surprise. ""Yammer already has a lot of the look, feel and functionality of Facebook, so it is a logical thing for Facebook to follow Yammer into the marketplace."" Advert-free For now, the Facebook at Work app is free-to-use, but limited to an unnamed group of companies that will trial its use. ""Companies would probably be happier paying a subscription fee - as is the case with Yammer - and having an ad-free closed environment that they can keep total data control over."" Facebook responded: ""It's too early discuss future plans around ads or monetisation.""",0.13872832369942198,0.0,0.08092485549132948,0.0043404071678125895,0.1492537313432836,0.04532162845134735
hybrid,"Facebook has launched Yammer, a free-to-use app that allows users to share their personal information.",0.30769230769230765,0.05405405405405405,0.30769230769230765,0.03260315221590689,0.20901416122004354,0.38545793294906616
abstractive,Facebook has announced it will launch a software that will allow users to share information with other users.,0.3,0.05263157894736842,0.3,0.018022693724705698,0.2059849704777241,0.40026071667671204
extractive,"'They keep killing us' The committee representing the protesters has handed President Duque a list of 13 demands. Some of the protesters accuse President Duque, who opposed the peace agreement, of trying to undermine it. President Duque denies having plans to change either and says the protesters are being manipulated by his political rivals.",0.20253164556962025,0.0,0.12658227848101264,0.009248854568215463,0.13409961685823757,0.16426411271095276
hybrid,The President of the United States has handed President Duque a list of 13 demands to halt the'stupid' peace deal.,0.2608695652173913,0.0,0.17391304347826086,0.015870818376119703,0.11013215859030837,0.1559591442346573
abstractive,"The government has urged the government to stop the killing of a group of indigenous people, including a group of activists and former rebels.",0.32653061224489793,0.0425531914893617,0.16326530612244897,0.03431250083045762,0.17316017316017315,0.21266566216945648
extractive,The company's growth figures come as it launched its latest flagship smartphone - the Huawei Mate 8 - in Las Vegas. High-margin challenge Huawei's smartphone business has been growing rapidly. The growth in smartphone sales last year is being attributed to strong sales in China and Western Europe.,0.24000000000000002,0.0273972602739726,0.16,0.00982476672654997,0.1325757575757576,0.142158642411232
hybrid,"Huawei has reported a rise in smartphone sales in the US, with sales in the US and Canada averaging a record high.",0.20833333333333331,0.043478260869565216,0.16666666666666669,0.015550111910379152,0.08403361344537816,0.13215602934360504
abstractive,"Huawei has reported a rise in its smartphone sales in China, a year after it announced a new smartphone.",0.26666666666666666,0.09302325581395349,0.2222222222222222,0.03002959722961922,0.10638297872340426,0.20025236904621124
extractive,"By News from Elsewhere......as found by BBC Monitoring The languid mammal can be seen trotting along the tracks, seemingly oblivious to angry hoots from the train, in footage posted on social media sites. Volga Railways confirmed to Interfax news agency that the the train suffered a delay of more than 40 minutes. You may also be interested in: The train crew can be heard saying they had to slow the locomotive down from 22 to 13 kilometres an hour, adding that the animal might ""fall down and lie right there"" on the tracks.",0.15517241379310343,0.03508771929824561,0.10344827586206895,0.005618716967289636,0.15957446808510636,0.06656679511070251
hybrid,"A languid mammal has been seen trotting along tracks in the UK, a BBC report has revealed.",0.20512820512820512,0.0,0.20512820512820512,0.01669429076775192,0.0970873786407767,0.23452532291412354
abstractive,"A languid mammal has been seen trotting along tracks in Astrakhan, Russia, on the tracks, causing a potential threat to passengers and train crew alike.",0.2553191489361702,0.0,0.21276595744680854,0.016187237169820855,0.11682242990654204,0.24159809947013855
extractive,"""After the rain, there was a silence followed by terrible thunder and lightning,"" says 63-year-old resident Cristina Inga. As for the risks, she says: ""We don't move because we have nowhere else to go."" What happened in Moyopampa earlier this year is seen by many as a sign of things to come. But for the people of Moyopampa, El Nino's arrival is not something they look forward to. Three million people live in these vulnerable areas and are at risk of losing everything to heavy rains, mudslides and flash floods. 'In God we trust' Previous El Ninos destroyed key roads and bridges leaving communities isolated and often desperate for help. But then, as if having second thoughts, she looks up at the sky and adds: ""But down here we should be the first ones to protect ourselves"".",0.12121212121212123,0.024539877300613494,0.060606060606060615,0.008706221170928615,0.18002832861189802,-0.06899407505989075
hybrid,"El Nino, a 63-year-old resident of Moyopampa, has been spotted by a swarm of people in the area.",0.31818181818181823,0.14285714285714288,0.13636363636363635,0.03662407551238701,0.27123669980812837,0.13359199464321136
abstractive,"The landslide in Moyopampa, Peru, was a landslide that swept through the Andes and the Andes, and shook the streets of the country's capital, Moyopampa.",0.24000000000000002,0.041666666666666664,0.16,0.031809510311363406,0.1769248501613647,0.07645992189645767
extractive,"Richard Scott, the Duke of Buccleuch and Queensberry, becomes a ""sir"" following his appointment to the Order of the Thistle, the greatest order of chivalry in Scotland. The appointment of the Duke of Buccleuch, one of Britain's largest landowners, will be backdated to St Andrew's Day 2017. A spokeswoman for Buckingham Palace confirmed the appointment and said he will also act as the Lord High Commissioner - the Queen's representative - to the General Assembly of the Church of Scotland in 2018.",0.17475728155339806,0.059405940594059396,0.13592233009708737,0.010370237577486487,0.15267175572519087,0.18444059789180756
hybrid,The Duke of Buccleuch and Queensberry have been appointed to the Order of the Thistle.,0.34285714285714286,0.12121212121212122,0.28571428571428575,0.03295983688909082,0.12820512820512822,0.35404840111732483
abstractive,The Duke of Buccleuch has been appointed as the Lord High Commissioner to the Church of Scotland in the UK.,0.3,0.05263157894736842,0.25,0.03727007317885059,0.23979591836734693,0.28760451078414917
extractive,"""Your noise is not welcome in my home,"" the protester said during Friday's performance. Clarion Call Mark Peck posted on Facebook: ""Is there anything that can be done about the idiot with the megaphone who's been doing his best to ruin it the last few days?"" In response, Mr Pacitti wrote he had been ""trying to have a dialogue with him"". ""We are trying to get him to understand the memorial nature of it."" During a lunchtime talk about the piece, Mr Pacitti said attempts had been made to contact the protester, ""but there's no reasoning with this man"".",0.17054263565891473,0.0,0.124031007751938,0.005895690864410628,0.14619883040935672,0.11860661953687668
hybrid,"A protester has said he is ""trying to have a dialogue with him"" about the megaphone he's been doing.",0.29787234042553196,0.044444444444444446,0.25531914893617025,0.013980015329650984,0.13358778625954199,0.2919180393218994
abstractive,"A protester has been accused of destroying a ""pagan incantation"" in a concert in Suffolk.",0.23809523809523808,0.05,0.19047619047619047,0.010542982253231838,0.09689922480620156,0.3283763527870178
extractive,"The ICO, an independent authority which safeguards data privacy, said it had been contacted by an individual about the campaign, which named 86 people charged with drink driving on the force Twitter account. 'Cavalier disregard' A spokesman said: ""At the moment, we are still looking at this individual force over possible breaches of the Data Protection Act."" In December, lawyer Nick Freeman - nicknamed Mr Loophole - called on Staffordshire's police and crime commissioner Matthew Ellis to resign over the policy. Assistant chief constable Julian Blazeby said: ""We can confirm we have been approached by the ICO in relation to the recent drink driving campaign.",0.20967741935483872,0.049180327868852465,0.12903225806451613,0.009600623954655212,0.35233053046818225,0.2074328511953354
hybrid,A police and crime commissioner has been contacted by a police and crime commissioner over a drink driving campaign.,0.20512820512820512,0.10810810810810811,0.20512820512820512,0.03262253735708721,0.18693467336683414,0.25926998257637024
abstractive,A police and crime commissioner has been asked to resign over a campaign to use a drink driving policy.,0.25641025641025644,0.10810810810810811,0.25641025641025644,0.03505519774371614,0.2142657733109994,0.3524411618709564
extractive,"""Frederick Douglass: An Abolitionist Returns to Bristol"" has been devised by historian and writer Dr Burton and Bristol Old Vic artistic director Tom Morris to commemorate the bicentenary of Douglass's birth. Mr Morris said: ""Key figures from the worlds of film, theatre, politics and religion will be performing pieces inspired by the extensive speeches and writings he produced over a life's work in search of equality."" Dr Burton said: ""He is a historical figure yet his life and activism are strikingly modern. ""Having lived in Bristol for five years, I know how vital catalysing discussions around themes the city cares about is."" he said.",0.14285714285714285,0.0,0.07936507936507937,0.004880547579467122,0.16363636363636366,0.0938563272356987
hybrid,A collection of works inspired by the birth of the famous writer and writer Frederick Douglass has been released.,0.10256410256410256,0.0,0.10256410256410256,0.013609139615996616,0.07894736842105263,0.2302178144454956
abstractive,A theatre and theatre director has been commissioned to stage a play in Bristol to mark the abolition of the city.,0.24390243902439024,0.0,0.0975609756097561,0.016475111107446542,0.13020833333333334,0.26023197174072266
extractive,"""I don't doubt that some of the uncertainty around these negotiations will have an impact on business - that's why we are putting all our energy into getting the good deal we want with our EU friends and partners,"" he said. ""All I am just gently saying is that it's rather easy for a business to blame Brexit and the politicians rather than take responsibility for their own situation."" Mr Raab's comments appear to have been in response to Sir Charlie's warning in John Lewis's half-year results that ""with the level of uncertainty facing consumers and the economy, in part due to ongoing Brexit negotiations, forecasting is particularly difficult"". Mr Raab also said the government was preparing for a no-deal Brexit despite being confident that eventuality would not come to pass: ""Getting a deal with the European Union is still by far and away the most likely outcome."" This week Ralf Speth, the boss of Jaguar Land Rover, warned the government needed to get ""the right Brexit"" or risk wiping out profits at the UK's biggest carmaker and trigger big job cuts.",0.14953271028037382,0.04716981132075471,0.07476635514018691,0.007589023301900676,0.21093990359963083,0.10680288821458817
hybrid,"Sir Charlie Raab has said he is ""not worried"" about the future of the UK's economy and the economy, but that it is ""not easy"" to blame Brexit and politicians.",0.3272727272727273,0.03773584905660378,0.1818181818181818,0.028010616471329894,0.21627286585365854,0.26790690422058105
abstractive,"UK business bosses have warned that the UK's economy is ""ding-dong"" after a no-deal Brexit.",0.1904761904761905,0.0,0.14285714285714288,0.009105574961198001,0.06493506493506494,0.16658508777618408
extractive,"Theresa May was responding to an urgent question from Labour, which asked whether ending forced relocation had allowed Ibrahim Magag to abscond. Those subject to such orders face restrictions, such as where they stay, who they contact, and where they travel, but differ from control orders in that suspects cannot be forced to relocate to more isolated parts of the UK. During her urgent Commons question, Labour's Yvette Cooper - the shadow home secretary - asked Mrs May whether in ""ditching"" relocation she had ""personally made it easier"" for terror suspects to abscond. Isn't it time you took some responsibility and sorted this mess out?"" Ms Cooper also asked whether the home secretary could confirm whether Mr Magag had escaped his surveillance team by simply getting into a black cab in London's Triton Street.",0.16049382716049385,0.0375,0.09876543209876545,0.015465941126620402,0.26635066626905024,0.09547097980976105
hybrid,A shadow home secretary has asked Labour to resign from the UK's terror-related orders.,0.3255813953488372,0.0975609756097561,0.18604651162790697,0.04045082922580415,0.1988759187202767,0.22145797312259674
abstractive,A home secretary has asked the Home Secretary to resign after he was reported missing after he was forced to leave London.,0.2857142857142857,0.12765957446808512,0.16326530612244897,0.05401468771743901,0.21601848286484404,0.21083875000476837
extractive,"Agriculture and Fisheries Minister Michelle Gildernew took part in negotiations in Brussels as part of the December Fisheries Council on Tuesday. Ms Gildernew said: ""We have done a huge amount of work to reach the deal in the past 24 hours."" The minister said she had also pressed for an increase in the Irish Sea herring quota which was raised by 10%. ""As well as the increase in herring stocks, we reduced the decreases they had proposed for both the haddock and cod as well,"" Ms Gildernew said.",0.14678899082568808,0.018691588785046728,0.09174311926605504,0.010940698635473256,0.14440433212996392,0.12335629761219025
hybrid,A minister has said she has reached a deal with the Irish Sea to increase herring stocks.,0.15789473684210528,0.0,0.10526315789473684,0.015535788107733256,0.07281553398058252,0.21328051388263702
abstractive,A minister has said she has cut the price of a new herring quota for the Irish Sea.,0.30769230769230765,0.05405405405405405,0.20512820512820512,0.03476132114728056,0.2059849704777241,0.3109382688999176
extractive,"In his manifesto, he wanted a common eurozone budget and a eurozone finance minister too. He also will ask Berlin to invest and spend more to help Germany's domestic economy, which it is hoped will help French exporters and manufacturers in other European countries. That included about 40bn euros ($44bn; £33.9bn) in tax breaks to try to invigorate the economy, a benefit Mr Macron plans to make permanent. He also says corporation tax will gradually reduce from 33% to 25%. The International Monetary Fund estimates that it will be hard to get French unemployment down much below 8.5% without major reform. And with plans to reduce corporation tax, cutting that spending bill becomes more urgent. This is not hugely radical, for example election rival Francois Fillon had proposed 100bn euros of spending cuts.",0.13253012048192772,0.0,0.060240963855421686,0.004301271505493473,0.11166253101736973,0.033617135137319565
hybrid,French President Francois Hollande has said he will seek a European budget to help the country's economy.,0.20833333333333334,0.0,0.08333333333333334,0.009832124413024067,0.06968641114982578,0.1918199211359024
abstractive,"France's economy minister has said he will be able to save more than £60bn euros over the next five years, but he is not going to be able to save more than £60bn.",0.15625,0.0,0.09375000000000001,0.011303083972869978,0.049504950495049514,0.019295357167720795
extractive,"By Ken BanksBBC Scotland North East reporter A photo was posted by BBC Scotland's North East Twitter account on Sunday evening after the sight was spotted in Aberdeen, and followers joined in. BBC Scotland weather presenter Judith Ralston said they were lens-shaped lenticular clouds. She said: ""There are some lovely colours.",0.18918918918918917,0.027777777777777776,0.10810810810810811,0.005965939103175657,0.155,0.15785068273544312
hybrid,"A lenticular cloud has been spotted in Aberdeen, the BBC has learned..",0.24242424242424246,0.0,0.18181818181818182,0.01246135889215848,0.09950248756218906,0.30967608094215393
abstractive,"A rainbow rainbow has been spotted in Aberdeenshire, Scotland, on Sunday. It is believed the rainbow was a ""funny"" sight.",0.2926829268292683,0.05128205128205128,0.1951219512195122,0.01753996691534807,0.11961722488038276,0.3692845106124878
extractive,"By News from Elsewhere......as found by BBC Monitoring The single ""bio toilet"" has been installed on a platform at Prospekt Mira metro station, about 3km (1.8 miles) north of Red Square, and is free to use, the Tass news agency reports. Passengers access the new loo using their travel cards, and the cubicle has sensors to alert people if they leave any possessions behind. The city's huge metro system serves about seven million people per day across 196 stations, and travellers have long called for toilets to be installed.",0.19642857142857145,0.0,0.07142857142857142,0.006267772468201623,0.2362453531598513,0.13429619371891022
hybrid,"A new toilet has been installed in a metro station in the city of Tass, a city that has been flooded with passengers.",0.23255813953488372,0.0,0.13953488372093023,0.015271699436865032,0.09852216748768473,0.36116427183151245
abstractive,"The new toilet has been installed at a Moscow metro station, about 3km (1.8 miles) north of Red Square.",0.3,0.0,0.15,0.016992347418223037,0.12562814070351758,0.244721457362175
extractive,"If we talk about the number of millennials in Europe and in countries all over the world, they are very concerned about the situation and I don't think they feel that they have too many other tools in their hands to approach this."" He said the key to forcing companies to change lay not just with grassroots protest, but in the boardroom, because the world's financial sector was ""the biggest global tool at the table"". ""I think it is fairly obvious that the actions taken by politicians and businesses around the world are not enough,"" he said, adding: ""87% of all the capital in the world is not managed in a way that takes into account climate issues… If we want to employ the big muscles in the world when it comes to changing the industries… you need to deploy financial capital."" 'Public statement' Earlier this week, Legal & General Investment, which manages £1tn worth of UK pension fund investments, said it was putting climate change at the top of its list of concerns when looking into how companies are run. ""There is no individual sector where we would say straight away that we would divest because to us it is all about the engagement and making sure we get the company in line with what we would like to achieve.""",0.09876543209876544,0.008298755186721993,0.05761316872427983,0.0026700592746694268,0.14562359533265606,0.05547644570469856
hybrid,"The UK's governing body has said it is ""very clear"" that the global financial sector is ""the biggest global tool at the table"".",0.13333333333333333,0.0,0.13333333333333333,0.013799538209678584,0.04926108374384237,0.19252978265285492
abstractive,"The UK's financial sector is ""the biggest global tool at the table"" in the world's financial sector, a senior investor has warned.",0.13333333333333333,0.0,0.13333333333333333,0.014320472133097948,0.049504950495049514,0.2723644971847534
extractive,"In a statement following Mr Cuomo's press conference, Ms Bennett's lawyer described the governor's statement as ""full of falsehoods and inaccurate information"". Debra Katz disputed Mr Cuomo's claim that he was unaware he had made any of the women uncomfortable, saying Ms Bennett reported the ""sexually harassing behaviour immediately"" to the governor's chief of staff and chief counsel. A #MeToo moment for Democrats Analysis - Nada Tawfik, BBC News, New York When asked what assurances Mr Cuomo could give that there weren't more women who would lodge complaints, he didn't really answer directly, instead repeating that he never intended to make anyone feel uncomfortable. But that is a question probably weighing heavily on Democrats who, having taken a strict view of these kinds of allegations in the past, are now facing their own #metoo test in relation to one of the biggest stars in the party. Not only is he facing an investigation into sexual harassment claims by the NY Attorney General's office, but also a federal investigation into how he handled data on nursing home deaths, undercounting the true toll. And I think it should be encouraged in every way,"" Mr Cuomo continued. The mounting scrutiny on the governor follows Mr Cuomo's admission that he made a ""mistake"" in withholding data about Covid-19 nursing home deaths in the state.",0.0967741935483871,0.024390243902439022,0.056451612903225805,0.004895508954365221,0.17564625562765532,0.04027600213885307
hybrid,"New York Gov. John Cuomo has said he is ""shocked"" by the allegations that he made sexually harassing women uncomfortable.",0.46153846153846156,0.27027027027027023,0.41025641025641024,0.1481394578697113,0.36035162562213174,0.5121074318885803
abstractive,What is the name of the governor who has been accused of sexually harassing people in New York?,0.3243243243243243,0.05714285714285714,0.16216216216216214,0.017726069896229893,0.15873015873015872,0.2803579866886139
extractive,"The French business paper Les Echos agrees that Mrs May's ""refusal to delegate"" is as big a problem as alleged cabinet divisions, making it ""difficult to grapple with the titanic task of Brexit"". Enrico Franceschini of Italy's La Repubblica, thinks ""Brexit will collide with a wall built by the government"", while the economics editor of Germany's Sueddeutsche Zeitung, Marc Beise, complains that Britain appears ""completely unprepared"", and must ""either move ahead quickly with Brexit or reconsider its position"". While affirming her commitment to the principle in a speech on Tuesday, she added that there should be a debate about the speed with which migrants can claim benefits - a matter that ""not just the British criticise"", according to Doll. Les Echos agrees that Mrs Merkel ""opened a door"" over movement of labour, in an ""overture to Britain"". The London correspondent of France's Le Monde, Philippe Bernard, thinks Theresa May may have a point in ""counting on Donald Trump to help her with Brexit"", and that London understandably sees a ""parallel between Brexit and Mr Trump's surprise victory"".",0.1588785046728972,0.03773584905660377,0.11214953271028037,0.006784227820409267,0.16129032258064516,0.006351618096232414
hybrid,"Theresa May's ""refusal to delegate"" is ""difficult to grapple with"" Brexit, the BBC has learned.",0.326530612244898,0.0851063829787234,0.2857142857142857,0.01565946684153772,0.12277227722772277,0.23799479007720947
abstractive,"The BBC Monitoring reports and analyses news from TV, radio, web and print media around the world. The BBC Monitoring reports and analyses news from TV, radio, web and print media around the world.",0.14925373134328357,0.0,0.14925373134328357,0.011024952272666753,0.07763975155279504,-0.13731537759304047
extractive,"""People in Wales will continue to have access to a passport office in Newport,"" said Mrs Gillan. After the meeting at Gwydyr House, London, she added: ""In a tough but productive meeting, I have received a commitment from the IPS that a new customer-facing office will be opened in Newport, safeguarding up to 45 jobs and serving up to 47,000 people a year."" She said she also received assurances that the agency would do all it could to avoid the prospect of compulsory redundancies in the event of the closure of the Newport office. ""This means that the bulk of the work currently done in Newport, involving the processing of passport applications, the printing of emergency passports, and a range of other functions such as fraud investigation and a customer helpline, would still be lost."" The union said the IPS chief executive, Sarah Rapson, had already told staff on Monday that a counter service would be maintained in Wales.",0.12087912087912088,0.03333333333333333,0.08791208791208792,0.011329647668090592,0.1769911504424779,0.16917306184768677
hybrid,"A new customer-facing office in Newport will be opened in the wake of the closure of the Newport office, the union has said.",0.3111111111111111,0.09302325581395349,0.22222222222222224,0.06741531344568415,0.17241379310344826,0.3042483329772949
abstractive,"Cheryl Gillan has said she has'secured a future for the passport office in Newport', saying she has signed away the rest of the 300 jobs she plans to cut from the passport office.",0.43636363636363634,0.15094339622641512,0.2545454545454545,0.08361295892194455,0.3224304504714236,0.3192909061908722
extractive,"As the country marks the 40th anniversary of the military coup that brought him to power, attitudes towards Gen Pinochet's 1973-1990 regime and the Socialist government of Salvador Allende that preceded it remain complex and subject to intense debate. While most Chileans abhor the human rights abuses committed under his rule, Gen Pinochet still has a small but ardent group of right-wing supporters who regard him as a hero. Mixed views ""I'm a child of the dictatorship,"" said Karen, a Chilean I met recently in Santiago. Now you go to the outskirts of Santiago and there are lots of drugs. ""Some young people who didn't live through the dictatorship think that everything about it was bad. The rest were undecided. Firstly, they say the coup has to be understood in the context of the time - that by 1973 Chile was a deeply polarised country on the brink of civil war and economic collapse. Secondly, they say that the free market reforms implemented by the military government in the 1970s and 1980s laid the foundations for the country's later economic prosperity. ""As early as December 1971, women took to the streets in what became known as 'the march of the empty saucepans' because of the problems they had getting hold of basic goods,"" says Adolfo Ibanez, a historian and columnist for El Mercurio. ""And in 1972 and 1973 the situation got worse."" Evelyn Matthei, a right-wing candidate in forthcoming presidential elections, said this month that by September 1973, ""the immense majority"" of Chileans wanted to see the back of the Allende administration. Economic success The reasons for this animosity and for the economic turmoil of the time are still hotly debated.",0.07817589576547232,0.019672131147540982,0.052117263843648204,0.007430845729098077,0.15184381778741865,0.00769151421263814
hybrid,"Chile's president, Gen Pinochet, has a strong support for the government of Salvador Allende, a country that has been a polarised country since 1973.",0.3111111111111111,0.0,0.22222222222222224,0.015838650460592955,0.12254901960784315,0.18231633305549622
abstractive,"Chile's political history is a stalemate, with the political and economic turmoil of the late 1970s and 1980s a stalemate.",0.0975609756097561,0.0,0.04878048780487805,0.013038525962482981,0.025000000000000005,0.10360641777515411
extractive,"BT said 77% of Denbighshire properties had access and 42,000 more homes across Wales would by connected by June 2017. ""The committee particularly felt that BT needed to improve communications with residents,"" she added. ""That is why we wanted to meet with BT, to ensure that Denbighshire communities could exploit the latest technology as quickly as possible."" Ms Maxwell said the council understood the scale of the work BT faced in connecting the next 18% of homes in the county, and said meetings with BT to discuss bringing forward completion dates had been constructive.",0.07142857142857141,0.01818181818181818,0.05357142857142857,0.00866628468680932,0.15060728744939272,0.12334923446178436
hybrid,"A council has agreed to meet with BT to help connect homes across Wales. It has said it is ""astonishing"" to meet with Denbighshire councillors.",0.09523809523809526,0.0,0.09523809523809526,0.01287323590076852,0.056179775280898875,0.20021846890449524
abstractive,"A council has urged residents to ""remove"" the ""remote locations"" of the next 18% of homes in Wales.",0.11428571428571428,0.06060606060606061,0.11428571428571428,0.03265830837077511,0.10964912280701754,0.13376927375793457
extractive,"And Downton Abbey actress Penelope Wilton is made a dame for services to drama. There are CBEs for England cricket captain Alastair Cook, former footballer Alan Shearer and broadcaster Janet Street-Porter, and OBEs for TV presenters Ant and Dec and actor Brian Blessed. Twelve famous faces in Birthday Honours In pictures: Entertainment figures on list Dame Vera Lynn 'surprised' by accolade The lists in full 'Most diverse' The UK's first official astronaut, Maj Peake is due to return to Earth this month after a six-month mission and said he was ""honoured to receive the first appointment to the Most Distinguished Order of St Michael and St George for extraordinary service beyond our planet"". But a government spokesman said the honours were unconnected to the EU referendum, adding the names were selected by independent committees ""well before"" the date of the vote had been announced, and also included prominent supporters from the Leave side. Ordinary lads' Dame Vera, 99, whose songs buoyed the spirits of millions during World War Two, said: ""I felt very greatly honoured to be given a damehood and never expected to receive anything else."" Also becoming a Companion of Honour is Lord Smith of Kelvin. These include Chelsea Ladies FC manager Emma Hayes (MBE), rugby referee Nigel Owens (MBE) and Davis Cup tennis players Jamie Murray and Leon Smith (OBEs). Martine Wiltshire, a Team GB sitting volleyball player and Paralympian, who lost both her legs in the London 7/7 bombings, is appointed MBE for services to sport. Hayley Turner, the most successful female jockey in British history, is appointed OBE for services to horse racing following her retirement from the sport last year. The honours system Commonly awarded ranks: Guide to the honours From the business world, Simon Duffy and Rhodri Ferrier, co-founders of men's skincare brand Bulldog, become MBEs, while Alex Chesterman, co-founder of property search website Zoopla becomes an OBE. There are OBEs for Timothy Cooke, for services to the 200th anniversary commemorations of the Battle of Waterloo, and Jennifer Shaw, from the Department of Culture, for services to the commemoration of the centenary of World War One.",0.06788511749347258,0.005249343832020997,0.04177545691906005,0.0032584249596251647,0.09074410163339384,-0.07274889200925827
hybrid,The UK's first astronaut has been named the Most Distinguished Order of St Michael and St George for extraordinary service beyond our planet.,0.2553191489361702,0.04444444444444444,0.1702127659574468,0.03279352126461887,0.19293614881850174,0.14123724400997162
abstractive,The first official astronaut to be named the Most Distinguished Order of St Michael and St George has been given a knighthood.,0.2666666666666666,0.046511627906976744,0.1333333333333333,0.03574591394926847,0.21799628942486085,0.09396262466907501
extractive,"Martiros Demerchyan says he was detained and sexually assaulted with a crow-bar after he complained to his foreman that he had been underpaid. His brother-in-law and fellow worker was also detained and beaten, but less seriously, Russian media report. Mr Demerchyan's wife said that when he refused, he was beaten all night by five policemen, losing some of his teeth.",0.14285714285714285,0.0,0.11904761904761904,0.007780934647537899,0.10416666666666667,0.10089696198701859
hybrid,Russian police have beaten a man who was sexually assaulted by a crow-bar in a Russian city.,0.2631578947368421,0.0,0.2105263157894737,0.017705765485586333,0.10152284263959391,0.34035030007362366
abstractive,Russian police have been accused of stealing building materials from a building block in the Black Sea region of Russia.,0.20000000000000004,0.0,0.10000000000000002,0.01550550784373247,0.075,0.31593233346939087
extractive,"Opposition parties and campaigners criticised the lack of a Commons debate - and accused ministers of a U-turn as they previously pledged an outright ban on fracking in national parks. The proposals, first set out in July, would only allow fracking 1,200m below national parks, Areas of Outstanding National Beauty, the Norfolk and Suffolk Broads and World Heritage Sites. She said: ""Fracking should not go ahead in Britain until stronger safeguards are in place to protect drinking water sources and sensitive parts of our countryside like national parks."" The political battle over fracking The vote to allow fracking under national parks is the latest stage of the political battle over drilling for shale gas, writes BBC political reporter Tom Moseley. MPs voted in January to continue with fracking, and David Cameron declared last year the UK was going ""all out"" for shale gas - but it remains a controversial issue in the Commons. But that was under the Tory/Lib Dem coalition, and in July the new Conservative administration unveiled new guidelines allowing drilling at least 1,200m under ground.",0.16161616161616163,0.09183673469387756,0.09090909090909091,0.01953999653932081,0.36381336018798255,0.22462019324302673
hybrid,"The Conservatives have backed a new ban on fracking in the UK, saying it would be ""unfair"" to allow it under national parks.",0.2926829268292683,0.10256410256410256,0.24390243902439024,0.03279352126461887,0.2904040404040404,0.31507450342178345
abstractive,"The government has approved a draft regulation allowing drilling under national parks in the UK, a government has said.",0.16216216216216214,0.05714285714285714,0.16216216216216214,0.031070806525575975,0.21802325581395346,0.35828104615211487
extractive,"Wyre DaviesRio de Janeiro correspondent No country has done more than Brazil in recent years to tackle the previously rampant levels of deforestation but there is a good reason the agents have their guns drawn - we have seen statistics which show that rates of Amazon destruction are again on the rise. There are big profits to be made from illegal logging and the fraudulent clearing of rainforest for valuable cash crops and these helicopter patrols are often shot at. Men armed with machetes and chainsaws, cutting down valuable Brazilian hardwoods are the foot soldiers in a highly profitable and dangerous trade. Everything felled We fly on, over virgin jungle, but also over immense fields of soya and corn, cash crops that have earned valuable export profits for Brazil in recent decades and also help to feed the growing population in the south of the country. Those statistics also show that increasing amounts of wood are illegally taken from protected indigenous reserves. This is a reserve being increasingly invaded by illegal loggers - unscrupulous and sometimes threatening gangs who cut down trees by day and spirit away truckloads of wood by night. ""So until we find a formula for them to live from the forest - get an income from it and give it a value - then the Amazon problem won't be resolved."" Last week in a highly publicised trip to Washington, Brazil's President Dilma Rousseff expressed her ""deep concern"" for the climate and in a joint press conference with US President Barack Obama, she made numerous pledges about the environment - promising among other things to stop all illegal deforestation.",0.09589041095890412,0.0,0.0547945205479452,0.0027546997644900895,0.16701461377870563,-0.04014074057340622
hybrid,Brazil's logging and illegal logging have been a key factor in the global decline in the number of Brazilians living in the Amazon rainforest.,0.20833333333333331,0.0,0.16666666666666666,0.015838650460592955,0.12987012987012986,0.11909998953342438
abstractive,"The Ibama agents have been battling the deforest of the Amazon for years, and they have been battling the deforest of the Amazon for decades.",0.24999999999999994,0.0,0.16666666666666666,0.016942131231608527,0.1293103448275862,0.21224857866764069
extractive,"Robert Pattinson (Edward Cullen), Kristen Stewart (Bella Swan) and Taylor Lautner (Jacob Black) will all be answering questions in London next Wednesday. New Moon follows the fortunes of high school student Bella Swan who struggles to cope after her vampire boyfriend Edward Cullen leaves the small US town of Forks, Washington, with the rest of his family. The movies are based on the bestselling books written by Stephenie Meyer with Eclipse, the third story in the Twilight saga, due for release in the UK in July 2010.",0.2608695652173913,0.035398230088495575,0.1391304347826087,0.012714533281057485,0.20648967551622419,0.1601942628622055
hybrid,"New Moon is set to be screened in London next Wednesday, with the cast of the film based on the bestselling books written by Stephenie Meyer with Eclipse.",0.32142857142857145,0.07407407407407407,0.21428571428571427,0.02982112663631105,0.14285714285714285,0.27854838967323303
abstractive,"The Twilight film New Moon is to be broadcast on BBC One on Wednesday, with the BBC's BBC answering questions.",0.32653061224489793,0.12765957446808512,0.24489795918367344,0.013069326401250215,0.1286764705882353,0.3333442807197571
